count,action,delay,duration,duration_of_vehicles_left,emergency,flickering,num_of_vehicles_at_entering,num_of_vehicles_in_system,num_of_vehicles_left,partial_duration,queue_length,wait_time
20.0, 0, 1.6081379375102398, 0.3333333333333333, 0, 0.0, 0, 20, 20, 0, 0, 0, 0.0
21.0, 0, 1.495661071654401, 0.6666666666666666, 0, 0.0, 0, 20, 20, 0, 0, 0, 0.0
22.0, 0, 1.3852009090370736, 1.0000000000000002, 0, 0.0, 0, 20, 20, 0, 0, 0, 0.0
23.0, 0, 1.3012436786120363, 1.3333333333333333, 0, 0.0, 0, 20, 20, 0, 0, 0, 0.0
24.0, 0, 1.283585832341585, 1.4999999999999996, 0.16666666666666666, 0.0, 0, 18, 20, 2, 0, 0, 0.0
25.0, 0, 1.1817615097528509, 1.8000000000000005, 0, 0.0, 0, 18, 20, 0, 0, 0, 0.0
26.0, 0, 1.1591117231730066, 1.866666666666667, 0.23333333333333334, 0.0, 0, 16, 20, 2, 0, 0, 0.0
27.0, 0, 1.0952707271335005, 2.1333333333333333, 0, 0.0, 0, 16, 20, 0, 0, 0, 0.0
28.0, 0, 1.0365937810852053, 2.0999999999999996, 0.3, 0.0, 0, 14, 20, 2, 0, 0, 0.0
29.0, 0, 0.9509626832403891, 2.333333333333333, 0, 0.0, 0, 14, 20, 0, 0, 0, 0.0
30.0, 0, 0.9633105446521439, 2.1999999999999997, 0.36666666666666664, 0.0, 0, 12, 20, 2, 0, 0, 0.0
31.0, 0, 0.9906499571295325, 2.4, 0, 0.0, 0, 12, 20, 0, 0, 0, 0.0
32.0, 0, 1.067920312101294, 2.600000000000001, 0, 0.0, 0, 12, 20, 0, 0, 0, 0.0
