count,action,delay,duration,duration_of_vehicles_left,emergency,flickering,num_of_vehicles_at_entering,num_of_vehicles_in_system,num_of_vehicles_left,partial_duration,queue_length,wait_time
20.0, 0, 1.7534210254849176, 0.6666666666666671, 0, 0.0, 0, 44, 44, 0, 0, 0, 0.0
21.0, 0, 1.6479506887116782, 1.400000000000001, 0, 0.0, 0, 44, 44, 0, 0, 0, 0.0
22.0, 0, 1.657219458774742, 2.133333333333334, 0, 0.0, 0, 48, 48, 0, 0, 0, 0.0
23.0, 0, 1.602662765642255, 2.8000000000000016, 0.13333333333333333, 0.0, 0, 46, 48, 2, 0, 0, 0.0
24.0, 0, 1.6619449096829249, 3.4000000000000017, 0.16666666666666666, 0.0, 0, 48, 52, 2, 0, 0, 0.0
25.0, 0, 1.5642133910153602, 4.200000000000001, 0, 0.0, 0, 48, 52, 0, 0, 0, 0.0
26.0, 0, 1.6263186477800593, 4.766666666666665, 0.23333333333333334, 0.0, 0, 50, 56, 2, 0, 0, 0.0
27.0, 0, 1.5708294295616236, 5.333333333333336, 0.26666666666666666, 0.0, 0, 48, 56, 2, 0, 0, 0.0
28.0, 0, 1.6501412004301295, 5.683333333333335, 0.44999999999999996, 0.0, 0, 49, 60, 3, 0, 0, 0.0
29.0, 0, 1.565728314930205, 6.333333333333335, 0.16666666666666666, 0.0, 0, 48, 60, 1, 0, 0, 0.0
30.0, 0, 1.6687054563160042, 6.583333333333335, 0.5499999999999999, 0.0, 0, 49, 64, 3, 0, 0, 0.0
31.0, 0, 1.633334626721422, 7.200000000000003, 0.2, 0.0, 0, 48, 64, 1, 0, 0, 0.0
32.0, 0, 1.7326158879826494, 8.000000000000002, 0, 0.0, 0, 52, 68, 0, 0, 0, 0.0
33.0, 1, 1.7713576218122027, 8.866666666666664, 0, 0.0, 1, 52, 68, 0, 0, 0, 0.0
34.0, 0, 1.8924829183187746, 9.733333333333333, 0, 0.0, 0, 56, 72, 0, 0, 2, 0.03333333333333333
35.0, 0, 1.928740615999279, 10.666666666666673, 0, 0.0, 0, 56, 72, 0, 0.03333333333333333, 4, 0.09999999999999999
36.0, 0, 2.0396147929822375, 11.599999999999996, 0, 0.0, 0, 60, 76, 0, 0.09999999999999999, 7, 0.21666666666666667
