count,action,delay,duration,duration_of_vehicles_left,emergency,flickering,num_of_vehicles_at_entering,num_of_vehicles_in_system,num_of_vehicles_left,partial_duration,queue_length,wait_time
20.0, 0, 3.451935766914045, 0.8000000000000008, 0, 0.0, 0, 50, 50, 0, 0, 0, 0.0
21.0, 0, 3.2363959903647572, 1.6333333333333349, 0, 0.0, 0, 50, 50, 0, 0, 0, 0.0
22.0, 0, 3.0401083244356686, 2.466666666666666, 0, 0.0, 0, 50, 50, 0, 0, 0, 0.0
23.0, 0, 2.9742122199226535, 3.300000000000003, 0, 0.0, 0, 50, 50, 0, 0, 0, 0.0
24.0, 0, 2.9632802702075995, 3.9666666666666694, 0.16666666666666666, 0.0, 0, 48, 50, 2, 0, 0, 0.0
25.0, 0, 3.2526778299222308, 4.566666666666667, 0.2, 0.0, 0, 48, 52, 2, 0, 0, 0.0
26.0, 0, 3.22913925551041, 5.13333333333333, 0.23333333333333334, 0.0, 0, 46, 52, 2, 0, 0, 0.0
27.0, 0, 3.1144474192053364, 5.6333333333333355, 0.26666666666666666, 0.0, 0, 44, 52, 2, 0, 2, 0.03333333333333333
28.0, 0, 3.070033151087545, 6.21666666666667, 0.15, 0.0, 0, 43, 52, 1, 0.03333333333333333, 2, 0.06666666666666667
29.0, 0, 3.100372022118023, 6.600000000000002, 0.3333333333333333, 0.0, 0, 41, 52, 2, 0.06666666666666667, 2, 0.1
30.0, 0, 3.3200233048365044, 6.916666666666668, 0.36666666666666664, 0.0, 0, 41, 54, 2, 0.1, 2, 0.13333333333333333
31.0, 0, 3.4598663827022493, 7.600000000000003, 0, 0.0, 0, 41, 54, 0, 0.13333333333333333, 2, 0.16666666666666666
32.0, 0, 3.474726556657045, 7.850000000000002, 0.43333333333333335, 0.0, 0, 39, 54, 2, 0.16666666666666666, 3, 0.21666666666666667
33.0, 1, 3.6613487475319655, 8.5, 0, 0.0, 1, 39, 54, 0, 0.21666666666666667, 0, 0.0
34.0, 0, 3.291779102694149, 8.15, 1.0, 0.0, 0, 35, 54, 4, 0, 2, 0.03333333333333333
35.0, 0, 3.8915630630959166, 8.733333333333333, 0, 0.0, 0, 37, 56, 0, 0.03333333333333333, 2, 0.06666666666666667
36.0, 0, 4.13335167225128, 9.35, 0, 0.0, 0, 37, 56, 0, 0.06666666666666667, 4, 0.13333333333333333
37.0, 0, 4.1299593543532716, 9.666666666666664, 0.3, 0.0, 0, 36, 56, 1, 0.13333333333333333, 6, 0.23333333333333334
38.0, 0, 4.214919144001481, 9.949999999999998, 0.31666666666666665, 0.0, 0, 35, 56, 1, 0.23333333333333334, 9, 0.3833333333333333
39.0, 0, 4.527483237399919, 10.199999999999996, 0.3333333333333333, 0.0, 0, 34, 56, 1, 0.3833333333333333, 9, 0.5333333333333333
40.0, 0, 5.092468017798232, 10.416666666666664, 0.35, 0.0, 0, 35, 58, 1, 0.5333333333333333, 13, 0.7500000000000001
41.0, 0, 5.287016758100571, 11.0, 0, 0.0, 0, 35, 58, 0, 0.7500000000000001, 15, 1.0
42.0, 0, 5.381446387045856, 11.583333333333336, 0, 0.0, 0, 35, 58, 0, 1.0, 17, 1.2833333333333332
43.0, 0, 5.553733064029213, 12.166666666666671, 0, 0.0, 0, 35, 58, 0, 1.2833333333333332, 20, 1.6166666666666667
44.0, 0, 5.621195589226982, 12.749999999999998, 0, 0.0, 0, 35, 58, 0, 1.616666666666667, 23, 2.0000000000000004
45.0, 0, 5.848353238591729, 12.916666666666671, 0.4166666666666667, 0.0, 0, 36, 60, 1, 2.0, 25, 2.416666666666667
46.0, 1, 5.795879503872222, 13.516666666666666, 0, 0.0, 1, 36, 60, 0, 2.4166666666666665, 22, 2.05
47.0, 0, 5.70479517770643, 12.25, 1.8666666666666667, 0.0, 0, 32, 60, 4, 2.0500000000000003, 18, 1.716666666666667
48.0, 0, 5.743837660540899, 12.783333333333331, 0, 0.0, 0, 32, 60, 0, 2.416666666666666, 14, 1.3833333333333333
49.0, 0, 5.757923179016837, 13.316666666666665, 0, 0.0, 0, 32, 60, 0, 2.783333333333333, 10, 1.0166666666666666
50.0, 0, 5.935916684504072, 13.333333333333337, 0.5166666666666667, 0.0, 0, 33, 62, 1, 2.95, 7, 0.7666666666666667
51.0, 0, 5.924440126507369, 12.81666666666667, 1.0666666666666667, 0.0, 0, 31, 62, 2, 2.833333333333333, 5, 0.49999999999999994
52.0, 0, 5.884594255596238, 12.783333333333331, 0.55, 0.0, 0, 30, 61, 1, 2.933333333333333, 4, 0.3
53.0, 0, 5.8470398803516215, 12.15, 1.1333333333333333, 0.0, 0, 28, 58, 2, 2.8333333333333326, 3, 0.21666666666666667
54.0, 0, 5.824176535911126, 11.449999999999996, 1.1666666666666667, 0.0, 0, 26, 57, 2, 2.633333333333333, 3, 0.26666666666666666
55.0, 0, 5.92983064538295, 11.883333333333331, 0, 0.0, 0, 28, 56, 0, 2.9, 3, 0.31666666666666665
56.0, 0, 6.01217146274054, 12.350000000000007, 0, 0.0, 0, 28, 55, 0, 3.1666666666666674, 5, 0.39999999999999997
57.0, 0, 6.115770230770263, 12.816666666666663, 0, 0.0, 0, 28, 54, 0, 3.45, 7, 0.5166666666666666
58.0, 0, 6.270609085439622, 13.283333333333337, 0, 0.0, 0, 28, 52, 0, 3.7333333333333334, 10, 0.6833333333333335
59.0, 1, 6.410301067069109, 13.749999999999996, 0, 0.0, 1, 28, 51, 0, 4.033333333333333, 8, 0.33333333333333337
60.0, 0, 6.193296358735819, 11.883333333333335, 2.3333333333333335, 0.0, 0, 26, 53, 4, 3.7833333333333328, 11, 0.45000000000000007
61.0, 0, 6.134630993430267, 12.31666666666667, 0, 0.0, 0, 26, 51, 0, 4.016666666666666, 12, 0.6499999999999999
62.0, 0, 6.117574102189986, 12.749999999999998, 0, 0.0, 0, 26, 51, 0, 4.249999999999999, 13, 0.8666666666666667
63.0, 0, 5.84309370504803, 12.166666666666666, 1.0166666666666666, 0.0, 0, 24, 51, 2, 4.366666666666666, 13, 1.0833333333333333
64.0, 0, 5.6460326953953, 11.683333333333332, 0.8833333333333333, 0.0, 0, 22, 51, 2, 4.583333333333333, 13, 1.2999999999999998
65.0, 0, 5.887890367007988, 12.050000000000002, 0, 0.0, 0, 24, 53, 0, 4.8, 13, 1.5166666666666666
66.0, 0, 5.6640571976919, 12.01666666666667, 0.43333333333333335, 0.0, 0, 23, 53, 1, 5.0166666666666675, 13, 1.7333333333333334
67.0, 0, 5.549494254869855, 12.4, 0, 0.0, 0, 23, 53, 0, 5.233333333333334, 13, 1.9500000000000002
68.0, 0, 5.5110485641301326, 12.783333333333333, 0, 0.0, 0, 23, 52, 0, 5.450000000000001, 13, 2.166666666666667
69.0, 0, 5.6217484310022146, 12.366666666666665, 0.8, 0.0, 0, 21, 50, 2, 5.666666666666668, 13, 2.3833333333333333
70.0, 0, 5.825660466618182, 12.716666666666665, 0, 0.0, 0, 23, 51, 0, 5.883333333333335, 13, 2.6
71.0, 0, 5.711064620801682, 13.100000000000007, 0, 0.0, 0, 23, 49, 0, 6.1000000000000005, 13, 2.8166666666666664
72.0, 1, 5.597367584781023, 13.483333333333329, 0, 0.0, 1, 23, 49, 0, 6.316666666666666, 9, 1.9666666666666668
73.0, 0, 5.612646258902878, 10.26666666666667, 3.6, 0.0, 0, 19, 48, 4, 4.4, 5, 1.1166666666666667
74.0, 0, 5.582675256151939, 10.583333333333332, 0, 0.0, 0, 19, 46, 0, 4.55, 1, 0.21666666666666667
75.0, 0, 5.761775959277479, 10.9, 0, 0.0, 0, 21, 48, 0, 4.699999999999999, 0, 0.0
76.0, 0, 5.690585820736397, 9.350000000000001, 1.9, 0.0, 0, 19, 48, 2, 3.7333333333333334, 0, 0.0
77.0, 0, 5.646484799125953, 7.733333333333332, 1.9333333333333333, 0.0, 0, 17, 48, 2, 2.716666666666667, 1, 0.016666666666666666
78.0, 0, 5.52659576387264, 8.016666666666667, 0, 0.0, 0, 17, 48, 0, 2.8166666666666664, 2, 0.05
79.0, 0, 3.8172983108152865, 5.300000000000001, 3.0, 0.0, 0, 14, 48, 3, 1.2, 2, 0.08333333333333334
80.0, 0, 3.1129813974741865, 4.516666666666667, 1.0166666666666666, 0.0, 0, 15, 50, 1, 0.6666666666666667, 2, 0.11666666666666667
81.0, 0, 2.296630410820579, 3.7333333333333334, 1.0333333333333334, 0.0, 0, 14, 50, 1, 0.11666666666666667, 2, 0.15
82.0, 0, 2.3010859175663443, 3.966666666666667, 0, 0.0, 0, 14, 50, 0, 0.15, 4, 0.21666666666666667
83.0, 0, 2.3276762308426693, 4.199999999999999, 0, 0.0, 0, 14, 48, 0, 0.21666666666666667, 4, 0.2833333333333333
84.0, 0, 2.3623877359905414, 4.433333333333334, 0, 0.0, 0, 14, 46, 0, 0.2833333333333333, 4, 0.35000000000000003
85.0, 1, 2.48585069316269, 4.666666666666667, 0, 0.0, 1, 16, 46, 0, 0.35000000000000003, 0, 0.0
86.0, 0, 2.0309573493675463, 2.7, 2.2333333333333334, 0.0, 0, 12, 44, 4, 0, 0, 0.0
87.0, 0, 1.94091017692279, 2.9000000000000004, 0, 0.0, 0, 12, 41, 0, 0, 0, 0.0
88.0, 0, 1.9599407339506785, 3.1, 0, 0.0, 0, 12, 41, 0, 0, 0, 0.0
89.0, 0, 1.6051568130542677, 2.333333333333333, 0.9666666666666667, 0.0, 0, 10, 40, 2, 0, 0, 0.0
90.0, 0, 1.761820518321789, 1.6666666666666665, 0.8333333333333334, 0.0, 0, 10, 42, 2, 0, 0, 0.0
91.0, 0, 1.6521325138662917, 1.833333333333333, 0, 0.0, 0, 10, 42, 0, 0, 0, 0.0
92.0, 0, 1.548560741544504, 2.0, 0, 0.0, 0, 10, 42, 0, 0, 0, 0.0
93.0, 0, 1.535358276931115, 2.1666666666666665, 0, 0.0, 0, 10, 42, 0, 0, 0, 0.0
94.0, 0, 1.5427389366541684, 1.5333333333333332, 0.8, 0.0, 0, 8, 42, 2, 0, 0, 0.0
95.0, 0, 1.7342673861159743, 1.6666666666666665, 0, 0.0, 0, 10, 44, 0, 0, 0, 0.0
96.0, 0, 1.6708043444223326, 1.8333333333333335, 0, 0.0, 0, 10, 40, 0, 0, 0, 0.0
97.0, 0, 1.5704449305337351, 2.0, 0, 0.0, 0, 10, 39, 0, 0, 0, 0.0
98.0, 1, 1.5544164476264075, 2.166666666666667, 0, 0.0, 1, 10, 36, 0, 0, 0, 0.0
99.0, 0, 1.6699821401840715, 2.3333333333333335, 0, 0.0, 0, 10, 33, 0, 0, 0, 0.0
100.0, 0, 1.8869763686122667, 2.5, 0, 0.0, 0, 12, 35, 0, 0, 0, 0.0
101.0, 0, 1.9669618802285846, 2.6999999999999997, 0, 0.0, 0, 12, 35, 0, 0, 1, 0.016666666666666666
102.0, 0, 2.010403541527719, 2.9000000000000004, 0, 0.0, 0, 12, 35, 0, 0.016666666666666666, 1, 0.03333333333333333
103.0, 0, 2.053774564585318, 3.1, 0, 0.0, 0, 12, 35, 0, 0.03333333333333333, 2, 0.06666666666666667
104.0, 0, 2.1322124100662228, 3.2999999999999994, 0, 0.0, 0, 12, 35, 0, 0.06666666666666667, 2, 0.1
105.0, 0, 2.339416658728571, 3.4999999999999996, 0, 0.0, 0, 14, 37, 0, 0.1, 2, 0.13333333333333333
106.0, 0, 2.328861797024217, 3.7333333333333334, 0, 0.0, 0, 14, 37, 0, 0.13333333333333333, 2, 0.16666666666666669
107.0, 0, 2.329083092843886, 3.966666666666667, 0, 0.0, 0, 14, 37, 0, 0.16666666666666669, 4, 0.23333333333333334
108.0, 0, 2.3658431646293727, 4.199999999999999, 0, 0.0, 0, 14, 37, 0, 0.23333333333333334, 4, 0.3
109.0, 0, 2.4125033094464965, 4.433333333333334, 0, 0.0, 0, 14, 33, 0, 0.3, 4, 0.36666666666666664
110.0, 0, 2.571670470620002, 4.666666666666667, 0, 0.0, 0, 16, 35, 0, 0.36666666666666664, 5, 0.45
111.0, 1, 2.5100244565008665, 4.933333333333334, 0, 0.0, 1, 16, 32, 0, 0.45, 2, 0.05
112.0, 0, 2.0086588596618875, 2.9, 2.3, 0.0, 0, 12, 31, 4, 0.05, 0, 0.0
113.0, 0, 2.0372058257833343, 3.0999999999999996, 0, 0.0, 0, 12, 27, 0, 0.08333333333333334, 0, 0.0
114.0, 0, 2.0562004969987515, 3.3, 0, 0.0, 0, 12, 27, 0, 0.11666666666666667, 0, 0.0
115.0, 0, 1.846874284363673, 2.0833333333333335, 1.4166666666666667, 0.0, 0, 11, 28, 3, 0, 0, 0.0
116.0, 0, 1.6339672359432549, 1.833333333333333, 0.43333333333333335, 0.0, 0, 10, 28, 1, 0, 0, 0.0
117.0, 0, 1.5359289022807707, 2.0, 0, 0.0, 0, 10, 28, 0, 0, 0, 0.0
118.0, 0, 1.4957490367507709, 2.1666666666666665, 0, 0.0, 0, 10, 28, 0, 0, 0, 0.0
119.0, 0, 1.50469091185936, 2.333333333333333, 0, 0.0, 0, 10, 28, 0, 0, 0, 0.0
120.0, 0, 1.7391368640260638, 1.6666666666666665, 0.8333333333333334, 0.0, 0, 10, 30, 2, 0, 0, 0.0
121.0, 0, 1.6371927342696342, 1.833333333333333, 0, 0.0, 0, 10, 29, 0, 0, 0, 0.0
122.0, 0, 1.5583601254515351, 2.0, 0, 0.0, 0, 10, 26, 0, 0, 0, 0.0
123.0, 0, 1.5773143024963636, 2.1666666666666665, 0, 0.0, 0, 10, 25, 0, 0, 0, 0.0
124.0, 1, 1.6345076304789405, 2.333333333333333, 0, 0.0, 1, 10, 21, 0, 0, 0, 0.0
125.0, 0, 2.0251917041609393, 2.5, 0, 0.0, 0, 12, 22, 0, 0, 0, 0.0
126.0, 0, 2.0541917494847497, 2.7, 0, 0.0, 0, 12, 22, 0, 0, 1, 0.016666666666666666
127.0, 0, 1.9901938331087892, 2.9000000000000004, 0, 0.0, 0, 12, 22, 0, 0.016666666666666666, 2, 0.05
